0.8817383387	0.6911869423	1.5737308718	1.4521863227	0.7489819009	0.8123254102	0.7699346019	0.9665156911	1.1714984806	1.0367690128	1.0129747029	0.9682276570	1.0524046758	1.1977360114	1.0530218192	1.1296147097	0.8119232682	1.0797319607	0.9958399330	1.2001728286	1.3486483123	1.0947124444	1.0403104732	0.6422122539	0.7030199033	0.7308816741	1.0351892472	0.9007913031	0.8596741445	0.7699346019	0.8462293410	1.2489719401	1.1401290319
1.1524816364	0.6064768682	0.9444511198	0.4492998866	1.1055546841	0.7561568951	1.4361729835	1.1719772645	1.0060169333	0.9940190536	0.9991440382	0.9857867178	0.8168739572	1.2727836645	1.0715062182	1.0454634904	1.2988116102	1.1912805251	1.0254103682	0.9134818966	2.1290425445	1.1401290319	0.8730920864	0.5490338060	0.6324726562	1.0718395318	1.1836278088	1.0328149509	0.8054651754	0.9665156911	0.8999434419	1.1857238078	1.1928541710
0.7334450154	0.9329754784	1.0507313165	1.1006233115	0.6415127045	0.8529566732	1.6881100245	0.9932350475	0.9457273222	1.0766432656	1.0848802355	1.1563244094	1.5548341292	0.8289422301	0.9310614318	0.7566184456	0.9356491294	1.1341748792	1.1476625782	1.0299291811	0.7776168692	1.2775621651	1.7340200737	1.6345091895	1.9401978481	1.4467865910	0.9096390469	1.1920991415	1.0108167102	1.3963792849	0.8327318630	1.0205965522	1.3792135271
1.2234105579	0.8642216401	1.0836048737	0.3565241819	1.8489281423	1.1111809403	1.0113803957	1.3351457476	1.0740429856	0.9768749650	1.1977745896	1.3476283687	0.9675765431	1.1494183216	1.0573872368	0.9318607724	1.1524816364	0.8444431775	0.9838727399	1.1341233064	1.1542213771	0.9356491294	0.7488616043	1.2859803325	1.5134441853	1.1418522949	0.9407331236	1.0281230618	1.1723924924	1.1857238078	1.9401978481	1.0393949847	1.1282225094
0.9977402003	1.0029951496	0.7880861452	0.5583448658	0.6962949530	0.7109578567	0.7250508934	1.0490117839	0.9957258749	1.1620431175	1.0740429856	1.0550473737	0.9215380556	1.0919091701	0.8665877635	0.9960371833	0.6724927537	1.0146922465	1.1100028334	1.3351457476	1.4389870900	1.1282225094	1.1542213771	0.5766945926	0.7187612389	0.8929795301	0.9945219086	0.9748459913	0.9822242506	1.2489719401	0.4947975827	1.1719772645	0.5923784502
1.0382038791	1.6055681335	1.4840347295	0.7457294325	0.7471188737	0.9117344259	0.7041022964	0.6691152711	0.9501313465	1.1798614181	0.8152770923	1.0393946321	1.4903684047	0.9286832089	1.1086408887	1.0249233669	1.1124888624	0.9756827020	1.0826338315	0.7992155030	0.7245330689	0.8293290721	1.4518820254	1.1609650868	0.8680619354	0.9955239482	1.0734640907	0.8567251201	0.7358897543	1.0358285977	1.0887404489	1.0405884478	0.9632019492
0.7933576218	1.1325620784	0.8855498845	1.0057109557	0.5830085663	0.8310396156	0.8759270338	0.8214191180	1.1420145458	1.0441769386	0.9530033531	0.8680404581	0.9058363840	1.5900638665	1.0721347189	1.3146304957	1.2512269797	1.1057466109	0.9319361639	1.4536030796	0.8106134898	0.8077544809	1.1258910984	0.8915423249	0.8411754038	1.3513457166	1.0418288451	0.9620984842	0.7651705971	0.6459929181	1.3801992523	1.3672589014	1.2604656117
1.5480045865	0.6709750400	0.5550368922	1.2164664461	0.7138167490	0.6492988569	1.5480045865	1.3192494819	0.9995719326	1.0613333262	0.8955225634	1.1672355304	0.9516461855	1.2264651816	1.0947156364	1.2048395003	1.1874894778	0.8963100752	1.0966727117	0.8617316755	1.4518820254	0.9234885515	1.0612247871	0.8378013051	1.0053932250	1.2600162319	1.2095446019	1.0149801153	1.3520372647	1.1416476047	1.5186274107	1.2700804001	1.0171277105
0.9033983497	0.9895853733	1.7418363554	0.6988888722	1.1637016767	0.9526109460	1.4798054340	0.9257042427	1.0557331309	0.9901800121	1.0503635962	0.9983540101	1.2452657578	0.7743120352	0.9121323709	0.9339739667	0.9853927105	0.7113017279	1.0384084056	1.0526608773	0.6398098971	0.8187371441	0.6761084262	1.2182396232	0.9354736212	1.1708976564	0.8937160448	1.1414124977	0.5668337440	0.8020933133	1.8340975903	1.0502254392	1.1069314000
1.1096998686	1.4605925856	0.5800932754	0.8467868138	1.3452989959	1.1008834681	1.3919434364	1.0933776287	1.0855998645	0.9970068003	0.9411901485	1.0071686412	1.2085410140	1.9029500293	1.0773038546	0.9664705021	0.8593267674	0.9704252174	0.8745007943	1.0334623205	0.6761084262	1.3672589014	0.6398098971	1.2604454105	1.1475582367	0.8915490781	0.9830573274	1.1639802278	1.3256613927	1.3254648767	0.9286648115	1.1124888624	1.2423299313
0.5830085663	0.7435816680	0.9354155715	1.6045109254	0.9477707989	1.0017944620	1.5105641957	1.0478007854	0.9703209918	1.0421690182	1.0250389929	0.9328089265	1.1074427113	0.9115453393	0.9893265703	1.2134258509	0.7903741117	0.7951273299	0.9418470232	0.8569094109	1.1344614718	0.9367521215	2.0984565112	1.3193158137	0.9286648115	0.6511658527	0.9303103715	0.8516913344	1.0650906382	1.1124888624	0.8140353488	1.0551074175	0.9943596003
1.2379999414	1.0834630697	0.6330333726	1.4392504573	0.9831607080	1.3875542162	0.8712367509	0.8665061671	1.0773038546	1.1031324290	1.0759869673	1.0623249462	1.0540023904	0.7676853732	0.9755726436	1.3474713378	0.8344983268	1.3293783058	1.0649057737	1.4307117268	0.7321303694	0.7184199975	1.3452866483	1.9227768877	1.2549591475	0.5254998737	0.8490378918	1.0838802231	0.8949011015	0.7580067407	0.8680619354	1.0960516612	0.8077544809
0.9521765163	1.2404769638	1.1616068274	0.9246361106	0.9301287803	1.9988577528	0.7614926956	0.9921116049	0.9773082637	1.0196155488	1.0038621026	0.8304654116	0.7400030856	1.1998740383	0.9539504232	1.0276903785	0.8920726187	0.9409281409	0.9340654161	0.7933576218	0.8174495395	0.6757645140	1.2082385473	0.7758500951	1.2132139277	1.1475152510	0.8227984707	1.0127364320	0.9218782975	1.0502254392	0.3973180298	1.3016163122	1.0502254392
1.0148238254	0.9258240333	0.6131106012	0.7381528301	1.0287556718	0.8512758906	0.8988854035	0.5133880769	0.9738300983	0.9747022861	1.1233269716	1.1209719490	0.8304377364	0.9690325356	0.9927393881	0.9796188956	1.1296882071	1.0551146564	0.9519680565	0.8471046077	1.3729752879	1.0960516612	0.8037446606	0.6299809753	1.1216517400	1.0767934538	1.0252255653	1.0455265071	0.9354736212	0.8782581258	1.7063162869	1.2423299313	0.9853927105
0.8319235248	1.1872096789	1.3689327791	0.6738386779	0.9921116049	1.5749498742	1.1770559886	0.9654106888	1.0827539878	1.1520932615	1.0931292316	1.0093892327	0.8772085917	0.8304377364	1.0696425015	0.9136280794	0.6005993954	0.8995739003	1.0231044880	0.9565839045	1.2716176937	0.9809321553	1.4347825956	1.3452866483	0.9423074283	0.9315442066	1.0442875184	0.9553176930	1.2659975527	0.9145970923	0.6445940976	1.0079511167	1.2020335646
1.4103376806	1.0444712632	1.4308426415	1.2958061572	1.0102357704	0.7089865070	1.1509112641	1.3596704148	0.9667741618	0.9676647968	1.1451919639	1.0183663344	1.2969976301	1.1513292791	0.9576920951	0.7802817140	1.2801113356	1.4769927436	0.9580273802	0.9033983497	0.6845913688	1.2254439095	0.5599395351	1.5513638795	0.8071834396	0.7057676191	1.1341443920	0.9265013220	1.0807668569	0.9676211509	1.1475582367	1.0650111992	1.0405884478
0.8593267674	1.2264651816	1.6595146393	1.1247550617	1.0650111992	0.8411754038	0.7649143545	1.1124888624	1.0462108797	1.1049258639	0.9824812455	1.1037227728	1.0767934538	0.9086909801	0.9604539570	0.9651493214	1.1703036700	1.0059748847	0.9542925767	0.5585787496	0.8949011015	0.6820228806	1.0968106189	1.3008196326	1.2388757635	0.9401409954	1.2153644368	1.0071686412	0.6492988569	0.7228749074	1.2082385473	0.9521765163	1.1770559886
1.1238621471	1.1590541939	0.9682100633	0.8220530893	0.8020933133	0.6629837644	1.2254439095	0.7580067407	1.0636470338	0.8732160472	1.0241271345	1.1365096066	0.8393570462	0.6289055560	0.9079531240	0.8299860685	0.8160308214	1.1376923673	1.0841706353	1.0405884478	0.8411754038	0.7544522813	0.8140353488	1.4104640781	1.0309839806	1.3860337486	1.0060612696	0.9145476560	0.5599395351	0.8665061671	1.0090054364	0.9876283811	1.1267629929
0.7433291804	0.5612220687	0.9981036244	1.0250002663	1.3254648767	0.6249237123	1.3523576881	1.1356146566	1.0546419600	1.1741426295	1.0648211444	0.9553176930	1.0014964372	0.5708267072	0.9676647968	1.0643420778	1.0575653844	1.1198386403	0.9330115858	1.1477936381	0.9769471085	0.8267141212	1.2889087806	0.9286648115	0.5734669508	1.1144940782	0.8339584894	0.9808719377	1.2284478819	1.1572404582	1.0384366442	1.4536030796	0.7471188737
1.1874894778	1.6584632196	1.0773283191	0.8078271200	0.9988694746	1.0199267966	1.1540598763	0.8395921733	1.0125365057	0.8823432341	0.9035373214	0.9507274225	0.9895853733	0.9661219661	0.9640848895	1.3021301965	0.9033983497	0.8733596714	0.9371090964	0.9943596003	0.5527508818	1.1983247513	0.6803746456	0.6539291090	0.8242569403	1.4903684047	0.8817219457	0.9089237783	1.5513638795	1.4307117268	0.6090902400	0.8105406821	1.1910544569
0.9764845303	0.7176375617	0.7826554690	0.8643980316	1.0358285977	0.7433360030	0.8020933133	0.8782581258	0.9411901485	1.0030021859	0.9247592474	0.7807628955	0.9430121396	0.8274439911	1.1188179358	1.1136486914	1.3318688240	1.0822654071	1.0333034499	0.8077544809	0.9910749377	0.7394493401	1.2233170999	1.3801992523	1.2604454105	0.6662087189	0.8462809343	1.0823477582	0.7321303694	1.3073359051	1.6001953204	0.9966121487	0.9787068349
1.0700384950	0.8481939269	0.5180651909	0.8362045645	0.6459929181	1.3658769555	0.8641246449	0.7715798269	1.0055853488	0.9380798767	1.0514207826	1.0967759718	0.9201099942	0.6890298027	0.9712015314	0.8895959270	0.6820228806	0.9585149323	0.9572931763	1.1874894778	0.6035613567	1.4307117268	0.9910749377	1.2336335536	1.5749498742	0.7609520762	1.1230587006	1.1251858738	0.8174495395	0.9123657538	0.7168222985	1.1386174185	0.7614926956
0.7780302145	0.9690325356	1.3082695666	1.0815065392	0.9145970923	1.3256613927	0.7963041602	1.0079511167	1.0931292316	0.9667741618	0.8377717291	0.9186302773	0.6165079500	0.6613251884	1.0441769386	0.9730557189	1.1509112641	1.0723093986	0.9390502190	1.6269666697	1.3008196326	0.8805803925	0.9286648115	1.2659975527	1.2495367346	1.1669143957	0.9950687384	0.9060246147	1.1793672868	0.9433649801	0.8781218879	0.9921116049	1.0776819323
1.4662264690	1.2550331283	1.2164664461	1.1521798989	0.8782581258	1.0887404489	1.0600351096	0.9011445602	0.9510940021	0.9173968528	0.9631822633	1.0934367317	0.8092260892	0.8334208159	1.0287221013	0.9940606026	1.1041828877	0.9166321314	1.0617435479	0.8828942239	0.8479122757	0.8421127250	0.8747686642	1.0497464933	0.9252689362	1.1074427113	0.8984795466	1.1389311308	0.8781218879	1.2558015518	0.8242569403	0.8851999992	1.4307117268
0.9190490744	0.9458865306	1.2602473217	0.9282221420	1.0033993679	1.1936004324	1.1238621471	1.6269666697	0.9259337357	1.0827539878	0.8679852868	0.9290491533	1.7250795373	0.9029812466	1.0931292316	1.1019303046	0.5830085663	0.9504711170	0.9308378164	0.9367521215	0.9839887199	0.7138167490	1.4104640781	0.7433360030	1.8091332514	1.3716945053	1.0406087744	1.0678042186	1.5749498742	0.8105406821	0.7968386875	1.1839690891	0.9123657538
1.0960516612	0.7936405696	1.2378886215	0.7717203645	1.1604540351	0.5920592485	1.0311047697	0.7354723535	1.1145770765	1.0187220030	0.9876187124	1.0430550296	1.5236595141	0.4900485569	1.0482725053	1.2815884085	0.8105406821	0.8526659030	0.9558061108	1.0171277105	1.1936004324	1.0334623205	1.4432377095	0.8949011015	0.8310396156	0.8061415320	1.0556977927	1.0049556995	0.8378013051	1.0056723942	1.9988577528	0.8370542860	1.0880811785
0.6989528228	1.0540023904	1.2836609666	1.0328337185	0.9764845303	0.7050177503	1.0907209590	1.1669844995	1.0250389929	0.9841967361	0.9173968528	0.9015522916	0.7137385445	0.6801900857	1.0759869673	0.9353754828	1.0148238254	0.7679723600	1.1033894916	1.1181307966	1.0272824513	1.0933776287	0.8881853684	1.4607253984	1.4347825956	0.8304377364	0.8920829829	1.1295702382	1.6273738312	0.9876283811	1.7641857257	1.1209849726	0.6820228806
1.3016163122	0.7097830119	1.3911257765	1.2545637027	0.9411614721	0.9839887199	0.7271945634	0.9632019492	0.8651491168	0.9004401622	0.9944456741	1.1318322566	0.6404012785	0.8452566649	1.0996617163	0.9571813240	1.0526608773	1.2728865765	0.8676897078	0.7649143545	0.6144869611	1.2558015518	0.9423074283	1.6417928482	0.4890379706	0.8772085917	0.9906981050	0.8304654116	0.6197617518	1.2057939768	1.5292177490	1.0011318049	0.9212702466
0.9295761629	1.1048226297	0.5786119939	1.3426666998	0.9095710280	0.8080417492	0.7028347246	1.0694071834	1.0943162765	1.0693349716	1.0935230972	1.1301311971	0.7991433616	1.0173540523	0.9805465780	0.7448546675	0.7535524306	1.0655199886	1.1052586292	1.0631393186	0.5782875574	0.7881110785	0.9919639995	0.8823140148	1.5007947185	0.9595929254	1.1087322075	0.9248908066	0.9603850515	0.9737105609	1.0044922890	1.4334222122	0.7772348603
1.0188601384	1.2714862134	0.8705620298	1.4007163680	1.3002094859	1.2787418780	0.9826032549	1.4907177821	0.9736117535	0.9993579644	0.9434767596	0.8548772041	0.7734892082	1.4030064745	1.0824042193	1.3335287990	1.4763125008	0.9871605906	0.9971764002	0.9703869787	0.9760698970	1.2223999093	1.2245947372	0.6814333620	1.0208428834	0.8445210843	0.8675105127	0.8900070357	0.5471421078	1.2125049189	0.8131806231	0.8376904228	0.8823165360
0.8364170200	0.6721493524	1.0477208685	1.5479566403	0.8126120015	0.5685153392	1.3578172754	1.0119532960	1.0824042193	1.1412450261	0.9869778225	0.9331190946	0.7166679327	1.5649273684	0.9736117535	1.1182682768	0.8659118335	1.1885782759	1.0886763415	0.7756349896	0.5177668244	0.7623539821	0.6814333620	1.8982691102	0.9638541637	1.2031023406	0.8965184163	1.1164144682	1.4909756333	1.2839894965	1.2428455539	0.9483214825	1.6187193838
1.3302494326	1.5515515741	0.8846671755	0.5695042583	1.1289545799	1.0738654513	1.1318985430	0.6601441420	1.1161384571	0.8613511552	1.0404322049	0.9280977703	1.4148728870	1.0548026682	0.9839824908	1.0436433213	1.0188601384	0.7254882995	1.0961591376	1.3470409446	0.9901866195	1.3207863538	1.2903802491	1.0062950015	0.6979841484	2.1236175081	0.8017486458	1.0113392309	1.0319119059	1.0376091992	0.6793128367	1.1333800957	0.7896222376
0.8846242903	0.8281934564	0.9130255609	1.5058971795	0.9893076731	1.1758684707	1.0668902793	1.0796130565	1.0257251423	1.1549027556	1.1609666904	1.0922056283	0.6649991889	1.0296336206	0.8859140221	0.8719202035	0.7674407280	0.8425935352	0.9397617513	1.2223999093	0.8537968304	1.2067423735	0.8148895952	0.7588727633	1.2045391798	1.0188790887	1.0158242487	1.1087322075	0.7254887134	0.9472201137	0.7119403674	0.8477241813	1.0352361952
1.1564422602	0.8750503534	2.0702374028	0.5117171791	1.2086493433	1.4814072690	0.8846242903	0.7078308332	1.1354053498	0.9090185850	0.8333474878	1.1214899587	1.2637990248	1.8252644625	0.9770916631	0.9467454332	1.2285247075	0.9279501096	1.1171360096	0.9262577865	0.9075186558	1.2762981691	1.0978264263	0.6979841484	1.0062950015	0.7832664485	1.3185787906	0.9673958750	0.6596189853	0.8364170200	0.6434056979	0.8056457882	1.8901703882
0.7126410384	1.0843021183	1.0085790399	1.2791844423	0.8682850824	1.2903802491	0.9073304673	0.7772348603	0.9753552203	1.1476881346	1.0346064817	0.8685671079	1.3991523079	0.9179683371	1.0975651333	1.1616490536	1.1378641890	0.8728815490	1.0691137184	1.0387991394	1.5600291038	0.8949180356	0.9991039774	0.8487534516	0.8352679004	0.9770674070	1.0980502630	1.0272511421	0.9673323579	0.9781509845	0.7784989353	0.7324211772	0.8960534409
1.2048489292	1.1118386305	1.1060301907	0.6618485130	1.1596474899	0.5223562257	0.8098467902	1.1532697652	1.1300510656	0.9665510681	1.0127555413	0.7726798166	0.8296903207	1.0358452196	0.9611390298	1.0294291816	0.9604431180	1.1689646487	0.9635318720	1.0994193628	0.9831061397	1.3615407749	1.1575829625	0.9848719971	0.9159562655	0.7634901883	1.0619879878	1.1888174368	0.8856686340	0.9251505512	1.0263595775	0.6949437565	0.6601441420
1.0520509895	1.3529924465	1.9888471429	0.9148077203	1.0796130565	0.6049565753	1.4505801340	1.1408874418	0.9718604561	0.9399031078	1.0845224985	1.0074457785	0.7928499097	0.9756029843	1.1044736793	0.9155100529	0.7740226157	1.0056418141	1.0428215563	1.3941486152	1.0564208425	1.0484059550	1.3023313598	1.0583386942	1.2563246495	1.6735609901	0.8631448111	0.8996409254	1.0393730148	1.0423831422	1.1039551530	0.8994507125	0.9050853508
1.7677614844	0.8099948817	0.7634456531	1.5707822561	1.1007744728	0.9363264246	0.7461795472	0.9273644464	0.9788218629	0.8363545950	1.0737225167	1.1023910531	1.1659242094	1.1600291652	1.1204751720	0.9031792070	0.8800006317	1.1574557309	1.0493786185	1.0108078884	0.9142667590	1.6761319746	1.0431294474	0.9708199865	0.9024668077	0.8503917564	0.9469483542	1.0619879878	0.9534726754	1.1034988128	1.4085037805	0.7480529610	1.1596474899
0.8960534409	0.6243731945	0.5159786888	1.3098509317	1.1378641890	0.5750878487	1.1661604326	0.7461795472	1.0105706138	1.0002141018	0.9597667884	1.0197852634	1.4582454280	0.9151134138	1.1916995450	0.9426472688	0.8960534409	1.0547372304	1.0519900741	1.2348014613	0.6573556311	0.8550879070	0.6410136821	0.8588348905	1.1101435733	0.5586832514	0.9947953015	0.8331036909	2.0574241956	1.2244252107	1.3053705480	1.3854745792	1.4079391626
1.1007744728	1.0743114433	1.8935871485	1.2616784340	1.4079391626	2.0097534469	1.0953814988	1.3177236134	1.1140639271	1.0070973648	1.0951168745	0.9756695504	1.0893621921	1.1409150777	0.8796499824	0.9957075513	0.9494228591	1.1257373527	0.9930169474	1.2029687542	0.6184539698	1.3541612508	0.6771797706	0.8856686340	0.8521163620	1.5863251153	0.8848530175	0.7951859295	0.7292939964	0.6437810652	0.8772835592	1.2434244494	1.0520509895
0.6236791753	1.6633981124	0.5465035228	0.6662508362	0.8611315873	1.0778006831	1.1062424228	0.9251505512	0.9046657261	0.9388644005	0.9912465238	1.3051331677	0.7634901883	0.7299548888	1.1382580466	1.1481690120	1.2500968252	1.3254322183	0.9327448046	0.7588844806	1.4861610012	1.0269992338	1.0621893343	1.2508864596	1.2401953496	1.0859838664	1.3621376005	0.9751205879	1.8982691102	1.0643864465	0.9448771036	1.0757590823	1.1501289902
0.9582374641	0.6857556217	1.3460814314	1.1971435394	0.8800006317	1.6932631895	0.8635274946	1.1378641890	0.8915818724	0.8300699862	0.9844109309	1.0640191613	1.1945498059	2.2017174852	1.0896622481	1.0450985941	1.1596474899	1.0487676671	0.9406974122	0.9770398355	0.7386931154	1.3270476737	1.4540738056	0.7907618603	0.8923818347	0.7166679327	1.0660736047	1.1932237151	0.5545777264	1.0848045035	0.7534304090	1.2616461255	0.8983197398
1.0073808892	0.6575797500	2.4387892474	1.5160056762	1.0096640380	0.7479440091	0.7423679317	0.8659118335	0.9638595366	1.0193919057	0.8738340037	0.9162618805	0.9136861345	0.7224365439	1.0360453564	0.9720697507	1.0643864465	0.7052215575	0.9614374831	0.9904284618	1.8031737527	1.1021342675	0.9955278014	2.0097534469	0.9397416494	0.7532367825	1.0866013913	0.9410325246	1.1060112155	1.1117896579	1.4674949243	1.1131893864	0.8464840773
0.8234152464	1.2562725250	0.6978713122	1.3780440262	0.9737105609	1.0245167924	1.0211762609	0.8260570773	1.1182739880	0.8417319321	0.9424651154	0.9734717822	0.9595929254	0.6524666603	0.8915818724	0.9508084809	0.8013769175	1.0232029149	1.0575231192	0.8028077114	1.0081011009	0.9859512757	1.7292435003	0.6939112111	1.1184916428	1.3991523079	1.2138661321	1.0716745652	0.8217072690	1.1596474899	0.7000056520	1.7308278846	1.0281696865
1.3812783721	2.0651637920	0.7295329217	0.8406162684	1.0281696865	0.8318858996	1.4389653705	1.1090058497	0.9848391744	1.0419197790	0.8906724367	0.9997254896	1.5207280943	1.9793350990	1.0140724515	0.8218038909	1.4629868236	0.9487810426	0.9669346305	0.7195470889	0.6287260625	1.1745056102	0.7479440091	0.3645493722	1.2297390907	1.0661099042	1.0146990798	1.1106063489	0.9024668077	1.0496182770	1.0680036083	1.3401600242	1.2456282941
0.8730001437	1.0809531308	1.3600050932	1.4085450438	0.7674407280	0.6685149203	1.7010836648	0.7028347246	1.0379815882	0.8950962271	1.0560073498	1.1714823252	0.8326760172	0.9552541459	0.9831249776	1.0793127268	0.8915023107	0.9753544851	0.9305594793	1.1955758624	1.5058029279	1.1131893864	1.0099106373	1.5780097768	0.8722537858	1.4314639148	0.9481162761	1.0774726887	1.1575829625	0.6601441420	1.2702061641	1.1021342675	1.5428487986
1.1408874418	1.0296336206	0.8599961187	0.6389977802	1.0376091992	0.8453875692	0.8070534317	1.0770400714	1.0959250827	1.0730845160	0.9541864291	1.2697912241	1.0693775210	0.4310082857	0.8984336754	1.1081759010	1.1661604326	0.9086609070	1.0537853623	0.9106896888	1.7198869162	1.1612627092	0.8453875692	1.8681998699	0.9261174009	0.8649457299	0.8812664448	0.8396374524	1.2349387397	0.9140396108	1.0525997591	1.1485701919	1.0188601384
0.7640647516	0.7107773716	0.8317884331	1.4769999506	0.9118073165	0.9261174009	0.6236791753	0.6523218438	1.0303528098	0.9279573059	0.8828669381	0.9866052557	0.9022673418	0.6721493524	0.9762242703	0.9983471102	0.7344620289	0.8670057297	0.8871600064	0.9994345792	1.3177439597	1.0508332754	1.4720758183	0.8251060485	1.8152011048	0.7391024263	1.0477109853	0.9550325866	0.5685153392	1.0796130565	1.0226779122	0.8194098787	0.7674407280
0.9659631345	1.3126806466	0.8158401905	0.9971567714	1.2183965459	1.1290904539	1.0016981961	0.7364761210	0.9023913654	1.0604770514	0.9674423953	1.3185787906	0.8979825268	0.9136861345	0.8526571878	0.8169855427	0.8194098787	0.9184908920	1.0125114877	0.8153503090	1.1312329853	1.0447846600	0.6793128367	0.9621184943	0.4584633125	1.0389702350	1.1826282746	1.0508695039	1.3240661674	0.9904284618	1.0857392941	1.3117266040	1.2144540732
1.0581817002	1.1945498059	0.4456511890	0.9672882987	0.8694676932	0.8672234549	1.3615407749	0.9994345792	1.0346064817	0.8486281169	1.0633553399	0.9142024628	0.8750503534	0.7960056279	1.0444297252	1.1998026207	1.2713106223	1.0378876420	0.9288560722	1.2640250579	1.3402941770	0.9893076731	1.7019098157	0.5509031464	0.8772835592	1.1799961998	0.8908421665	1.0613159170	1.2758787526	1.1813571298	0.8856686340	0.7955708925	1.0887395657
